ADMINISTRADORA;TIPO CARTAO;PARCELAMENTO;DATA DA VENDA;DATA RECEBIMENTO; VALOR ;BANDEIRA;PARCELAS;LANCAMENTO;CNPJ
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;23,32;MASTERCARD          ;3/3;27754027;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;23,32;MASTERCARD          ;1/3;27754339;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;23,32;MASTERCARD          ;2/3;27754340;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;319,92;VISA                ;1/1;27751110;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;149,88;MAESTRO             ;1/1;27751113;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;VISA ELECTRON;1/1;27751125;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27751133;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;MASTERCARD          ;1/1;27751134;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,88;MAESTRO             ;1/1;27751152;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;151,96;MAESTRO             ;1/1;27751157;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,88;VISA                ;1/1;27751177;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27751203;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,88;VISA ELECTRON;1/1;27751212;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;94,98;VISA                ;1/2;27751223;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;94,98;VISA                ;2/2;27751224;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27751236;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,92;VISA ELECTRON;1/1;27751254;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;84,92;VISA ELECTRON;1/1;27751267;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;VISA                ;1/1;27751271;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,88;MAESTRO             ;1/1;27751293;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;23,32;MASTERCARD          ;3/3;27754341;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;23,32;VISA                ;1/3;27754640;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;23,32;VISA                ;2/3;27754641;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;89,96;MASTERCARD          ;1/1;27751298;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;44,99;VISA                ;1/4;27751302;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;44,99;VISA                ;2/4;27751303;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;44,99;VISA                ;3/4;27751304;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;44,99;VISA                ;4/4;27751305;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;109,96;MAESTRO             ;1/1;27751338;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;VISA ELECTRON;1/1;27751341;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27751343;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;VISA                ;1/1;27751358;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;44,92;VISA                ;1/1;27751365;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,92;MAESTRO             ;1/1;27751377;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27751386;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,92;VISA ELECTRON;1/1;27751394;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;MASTERCARD          ;1/1;27751401;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;149,96;VISA                ;1/1;27751421;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;119,92;VISA                ;1/1;27751442;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;84,92;MAESTRO             ;1/1;27751452;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;259,72;VISA ELECTRON;1/1;27751454;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;69,92;MAESTRO             ;1/1;27751459;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;VISA ELECTRON;1/1;27751462;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;164,88;VISA                ;1/1;27751475;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;23,32;VISA                ;3/3;27754642;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;23,32;VISA                ;1/3;27754876;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;23,32;VISA                ;2/3;27754877;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;23,32;VISA                ;3/3;27754878;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;23,32;VISA                ;1/3;27756542;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;23,32;VISA                ;2/3;27756543;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27751491;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;79,98;MASTERCARD          ;1/2;27751499;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;79,98;MASTERCARD          ;2/2;27751500;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,92;MASTERCARD          ;1/2;27751503;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,92;MASTERCARD          ;2/2;27751504;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27751509;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27751512;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27751514;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;VISA ELECTRON;1/1;27751521;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;MAESTRO             ;1/1;27751537;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;19,99;MASTERCARD          ;1/4;27751541;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,99;MASTERCARD          ;2/4;27751542;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;19,99;MASTERCARD          ;3/4;27751543;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;19,99;MASTERCARD          ;4/4;27751545;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;VISA ELECTRON;1/1;27751579;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;20,00;VISA ELECTRON;1/1;27751580;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;23,32;VISA                ;3/3;27756544;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;23,32;MASTERCARD          ;1/3;27756902;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;23,32;MASTERCARD          ;2/3;27756903;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;149,88;VISA                ;1/1;27751601;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,96;MAESTRO             ;1/1;27751614;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27751633;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;159,96;VISA                ;1/1;27751662;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;109,96;MAESTRO             ;1/1;27751665;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,88;MAESTRO             ;1/1;27751666;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;59,92;MASTERCARD          ;1/2;27751668;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;59,92;MASTERCARD          ;2/2;27751669;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;15,00;MASTERCARD          ;1/4;27751677;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;15,00;MASTERCARD          ;2/4;27751678;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;189,96;MAESTRO             ;1/1;27751680;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;15,00;MASTERCARD          ;3/4;27751681;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;15,00;MASTERCARD          ;4/4;27751682;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,98;VISA                ;1/2;27751698;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,98;VISA                ;2/2;27751699;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;VISA ELECTRON;1/1;27751754;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;MASTERCARD          ;1/1;27751756;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27751757;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27751766;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,92;MAESTRO             ;1/1;27751767;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;65,92;MAESTRO             ;1/1;27751771;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,88;MAESTRO             ;1/1;27751773;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;14,98;VISA                ;1/2;27751782;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;14,98;VISA                ;2/2;27751783;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,88;MASTERCARD          ;1/1;27751785;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;119,96;MAESTRO             ;1/1;27751788;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,98;VISA                ;1/4;27751799;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,98;VISA                ;2/4;27751800;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;39,98;VISA                ;3/4;27751803;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;39,98;VISA                ;4/4;27751805;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27751820;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;23,32;MASTERCARD          ;3/3;27756905;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;23,32;VISA                ;1/3;27760721;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;23,32;MASTERCARD          ;1/3;27761447;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27751832;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;149,96;MASTERCARD          ;1/1;27751836;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,99;MASTERCARD          ;1/4;27751854;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,99;MASTERCARD          ;2/4;27751855;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;39,99;MASTERCARD          ;3/4;27751856;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;39,99;MASTERCARD          ;4/4;27751857;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;40,00;VISA                ;1/1;27751865;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;MAESTRO             ;1/1;27751870;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27751907;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,92;ELO;1/1;27751909;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;34,98;MASTERCARD          ;1/2;27751928;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;34,98;MASTERCARD          ;2/2;27751930;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;119,76;MAESTRO             ;1/1;27751931;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,92;VISA ELECTRON;1/1;27751933;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;MASTERCARD          ;1/1;27751935;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27751937;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27751966;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;229,96;VISA                ;1/1;27751985;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;239,92;MAESTRO             ;1/1;27752022;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27752027;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;VISA                ;1/1;27752032;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;VISA ELECTRON;1/1;27752040;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;159,96;MAESTRO             ;1/1;27752046;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;129,96;VISA                ;1/1;27752057;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;23,32;MASTERCARD          ;2/3;27761448;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;23,32;MASTERCARD          ;3/3;27761449;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;23,32;VISA                ;1/3;27761563;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;44,98;VISA                ;1/2;27752065;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;44,98;VISA                ;2/2;27752066;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;64,92;VISA ELECTRON;1/1;27752069;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;MASTERCARD          ;1/1;27752070;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,92;MAESTRO             ;1/1;27752079;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,96;VISA                ;1/2;27752095;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,96;VISA                ;2/2;27752096;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,98;MASTERCARD          ;1/2;27752111;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,98;MASTERCARD          ;2/2;27752112;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;89,86;VISA                ;1/2;27752121;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;89,86;VISA                ;2/2;27752122;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;99,96;VISA                ;1/1;27752137;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;VISA ELECTRON;1/1;27752147;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;MAESTRO             ;1/1;27752153;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,98;MASTERCARD          ;1/2;27752174;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,98;MASTERCARD          ;2/2;27752175;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,98;MASTERCARD          ;1/2;27752208;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,98;MASTERCARD          ;2/2;27752209;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;89,96;MASTERCARD          ;1/1;27752231;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;22,49;VISA                ;1/4;27752247;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;22,49;VISA                ;2/4;27752248;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;22,49;VISA                ;3/4;27752249;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;22,49;VISA                ;4/4;27752250;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;149,96;MAESTRO             ;1/1;27752251;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;23,32;VISA                ;2/3;27761564;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;23,32;VISA                ;3/3;27761565;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;23,32;VISA                ;1/3;27762926;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;49,99;MASTERCARD          ;1/4;27752280;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;49,99;MASTERCARD          ;2/4;27752281;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;49,99;MASTERCARD          ;3/4;27752282;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;49,99;MASTERCARD          ;4/4;27752283;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;MASTERCARD          ;1/1;27752307;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;31,46;VISA                ;1/2;27752308;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;31,46;VISA                ;2/2;27752309;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;47,48;MASTERCARD          ;1/2;27752313;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;47,48;MASTERCARD          ;2/2;27752314;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;159,88;VISA                ;1/1;27752336;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,92;MAESTRO             ;1/1;27752347;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,90;MAESTRO             ;1/1;27752354;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27752360;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;44,98;VISA                ;1/2;27752365;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,92;MASTERCARD          ;1/1;27752366;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27752367;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;44,98;VISA                ;2/2;27752368;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;23,32;VISA                ;1/3;27763707;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;23,32;VISA                ;2/3;27763708;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;23,32;VISA                ;3/3;27763709;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;VISA ELECTRON;1/1;27752384;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;MAESTRO             ;1/1;27752395;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;69,98;VISA                ;1/2;27752402;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;69,98;VISA                ;2/2;27752403;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,92;VISA                ;1/1;27752408;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;34,47;MASTERCARD          ;1/4;27752415;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27752416;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;34,47;MASTERCARD          ;2/4;27752417;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;34,47;MASTERCARD          ;3/4;27752418;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;34,47;MASTERCARD          ;4/4;27752419;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27752422;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27752426;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;139,88;MASTERCARD          ;1/1;27752435;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,96;MAESTRO             ;1/1;27752438;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,92;VISA ELECTRON;1/1;27752466;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;169,88;VISA                ;1/1;27752467;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;VISA ELECTRON;1/1;27752483;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;MASTERCARD          ;1/1;27752502;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,96;MAESTRO             ;1/1;27752507;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;MASTERCARD          ;1/1;27752508;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;79,96;AMEX                ;1/1;27752510;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27752529;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,88;MASTERCARD          ;1/1;27752531;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,92;MAESTRO             ;1/1;27752538;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,99;MASTERCARD          ;1/4;27752550;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,99;MASTERCARD          ;2/4;27752551;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;29,99;MASTERCARD          ;3/4;27752552;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;29,99;MASTERCARD          ;4/4;27752553;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;MASTERCARD          ;1/1;27752558;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27752560;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27752576;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,92;MAESTRO             ;1/1;27752579;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;44,96;MASTERCARD          ;1/2;27752584;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;44,96;MASTERCARD          ;2/2;27752585;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;100,00;VISA                ;1/1;27752592;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;89,96;VISA                ;1/1;27752597;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;54,97;MASTERCARD          ;1/4;27752606;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;54,97;MASTERCARD          ;2/4;27752608;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;54,97;MASTERCARD          ;3/4;27752609;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;54,97;MASTERCARD          ;4/4;27752610;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,92;MAESTRO             ;1/1;27752618;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;249,92;MAESTRO             ;1/1;27752622;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,98;MASTERCARD          ;1/4;27752630;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,98;MASTERCARD          ;2/4;27752631;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;29,98;MASTERCARD          ;3/4;27752632;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;29,98;MASTERCARD          ;4/4;27752633;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,92;MASTERCARD          ;1/1;27752635;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;VISA                ;1/1;27752638;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;VISA                ;1/1;27752644;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,92;VISA ELECTRON;1/1;27752648;1,71704E+13
